src_zb_addr,dst_zb_addr,start_time,stop_time,duration,number_of_packets,min_size,max_size,average_size,total_bytes_a,total_bytes_b,sum_size,packets_a,packets_b,connect
a4b0d2cc,c08a1bf5,1571047347,1571047347,2.29E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571047397,1571047397,2.19E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571047428,1571047428,8.11E-06,2,36,36,36,72,0,72,2,0,1
c08a1bf5,73fce3d2,1571047444,1571047444,1.91E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571047443,1571047443,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571047461,1571047461,1.19E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571047460,1571047460,9.06E-06,2,43,43,43,86,0,86,2,0,1
1ba29f32,c08a1bf5,1571047497,1571047497,2.48E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571048099,1571048099,1.88E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571048099,1571048099,0.00049305,16,33,102,57,912,0,912,16,0,1
c08a1bf5,73fce3d2,1571048147,1571048147,1.81E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571048147,1571048147,1.69E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571048190,1571048190,7.15E-06,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571048189,1571048190,0.999022007,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571048211,1571048211,1.79E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571048210,1571048211,0.999021053,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571048272,1571048272,1.91E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571048292,1571048292,1.00E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571048322,1571048322,8.11E-06,2,36,36,36,72,0,72,2,0,1
d5a41c16,c08a1bf5,1571048374,1571048374,2.22E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571048976,1571048976,1.88E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571048975,1571048976,0.999501944,16,33,102,57,912,0,912,16,0,1
c08a1bf5,a4b0d2cc,1571049024,1571049024,1.81E-05,2,36,36,36,72,0,72,2,0,1
d5a41c16,c08a1bf5,1571049023,1571049023,2.19E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571049080,1571049080,1.79E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571049080,1571049080,1.81E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571049109,1571049109,2.31E-05,2,36,36,36,72,0,72,2,0,1
3c132b44,c08a1bf5,1571049109,1571049109,2.00E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,73fce3d2,1571049117,1571049117,1.88E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571049117,1571049117,2.41E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571049134,1571049134,1.91E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571049134,1571049134,2.10E-05,2,43,43,43,86,0,86,2,0,1
1ba29f32,c08a1bf5,1571049150,1571049150,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571049752,1571049752,5.96E-06,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571049751,1571049752,0.999429941,16,33,102,57,912,0,912,16,0,1
1ba29f32,c08a1bf5,1571049799,1571049799,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,73fce3d2,1571049830,1571049830,1.00E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,f5df90f1,1571049843,1571049843,1.81E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571049842,1571049842,1.29E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571049885,1571049885,1.79E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571049884,1571049884,2.22E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571049935,1571049935,2.29E-05,2,36,36,36,72,0,72,2,0,1
3c132b44,c08a1bf5,1571049935,1571049935,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571049966,1571049966,1.81E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571049965,1571049965,2.19E-05,2,43,43,43,86,0,86,2,0,1
d5a41c16,c08a1bf5,1571049968,1571049968,8.11E-06,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571050570,1571050570,1.79E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571050569,1571050569,0.00048995,16,33,102,57,912,0,912,16,0,1
c08a1bf5,a4b0d2cc,1571050618,1571050618,9.06E-06,2,36,36,36,72,0,72,2,0,1
d5a41c16,c08a1bf5,1571050617,1571050617,2.29E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571050674,1571050674,2.10E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571050673,1571050673,2.19E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571050702,1571050702,1.98E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571050733,1571050733,1.69E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,73fce3d2,1571050770,1571050770,1.91E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571050769,1571050769,1.29E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571050787,1571050787,1.91E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571050786,1571050786,2.60E-05,2,43,43,43,86,0,86,2,0,1
1ba29f32,c08a1bf5,1571050823,1571050823,2.19E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571051425,1571051425,1.50E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571051425,1571051425,0.000458002,16,33,102,57,912,0,912,16,0,1
c08a1bf5,73fce3d2,1571051473,1571051473,1.81E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571051473,1571051473,2.60E-05,2,43,43,43,86,0,86,2,0,1
73fce3d2,c08a1bf5,1571051495,1571051495,2.12E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571051495,1571051495,1.91E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,3c132b44,1571051501,1571051501,7.87E-06,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571051501,1571051501,2.00E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571051528,1571051529,0.999025822,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571051529,1571051529,1.00E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,d5a41c16,1571051537,1571051537,8.82E-06,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571051537,1571051537,2.00E-05,2,43,43,43,86,0,86,2,0,1
a4b0d2cc,c08a1bf5,1571051559,1571051559,2.29E-05,2,43,43,43,86,0,86,2,0,1
a4b0d2cc,c08a1bf5,1571051565,1571051565,1.98E-05,2,43,43,43,86,0,86,2,0,1
d5a41c16,c08a1bf5,1571051582,1571051582,3.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571052160,1571052160,1.91E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571052160,1571052160,0.000497103,16,33,102,57,912,0,912,16,0,1
c08a1bf5,a4b0d2cc,1571052173,1571052173,1.81E-05,2,36,36,36,72,0,72,2,0,1
d5a41c16,c08a1bf5,1571052173,1571052173,2.10E-05,2,43,43,43,86,0,86,2,0,1
a4b0d2cc,c08a1bf5,1571052214,1571052214,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571052245,1571052245,6.91E-06,2,36,36,36,72,0,72,2,0,1
c08a1bf5,f5df90f1,1571052296,1571052296,1.88E-05,2,36,36,36,72,0,72,2,0,1
3c132b44,c08a1bf5,1571052296,1571052296,2.31E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,73fce3d2,1571052304,1571052304,1.91E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571052304,1571052304,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571052327,1571052327,1.79E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571052327,1571052327,2.10E-05,2,43,43,43,86,0,86,2,0,1
1ba29f32,c08a1bf5,1571052358,1571052358,1.60E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571052960,1571052960,2.00E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571052959,1571052960,0.999501944,16,33,102,57,912,0,912,16,0,1
c08a1bf5,73fce3d2,1571053008,1571053008,1.79E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571053007,1571053007,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571053036,1571053036,1.91E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571053035,1571053035,1.88E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571053072,1571053072,1.50E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571053071,1571053071,2.31E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571053122,1571053122,1.81E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571053153,1571053153,1.00E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,d5a41c16,1571053159,1571053159,1.91E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571053158,1571053158,2.10E-05,2,43,43,43,86,0,86,2,0,1
d5a41c16,c08a1bf5,1571053176,1571053176,2.12E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571053778,1571053778,2.10E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571053777,1571053778,0.999480963,16,33,102,57,912,0,912,16,0,1
c08a1bf5,a4b0d2cc,1571053826,1571053826,1.72E-05,2,36,36,36,72,0,72,2,0,1
d5a41c16,c08a1bf5,1571053825,1571053825,1.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571053867,1571053867,1.79E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571053867,1571053867,2.91E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571053910,1571053910,2.22E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571053911,1571053911,1.88E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,73fce3d2,1571053971,1571053971,1.91E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571054000,1571054000,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571054031,1571054031,8.11E-06,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571054070,1571054070,1.29E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571054672,1571054672,1.91E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,c08a1bf5,1571054671,1571054671,0.00050211,16,33,102,57,912,0,912,16,0,1
c08a1bf5,73fce3d2,1571054719,1571054719,1.79E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571054719,1571054719,2.19E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571054768,1571054768,1.60E-05,2,36,36,36,72,0,72,2,0,1
73fce3d2,c08a1bf5,1571054768,1571054768,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,3c132b44,1571054783,1571054783,7.15E-06,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571054783,1571054783,2.00E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571054796,1571054796,5.96E-06,2,36,36,36,72,0,72,2,0,1
3c132b44,c08a1bf5,1571054796,1571054796,2.00E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571054812,1571054812,9.06E-06,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571054811,1571054811,2.19E-05,2,43,43,43,86,0,86,2,0,1
d5a41c16,c08a1bf5,1571054828,1571054828,2.10E-05,2,43,43,43,86,0,86,2,0,1
73fce3d2,c08a1bf5,1571055321,1571055321,1.19E-05,2,40,40,40,80,0,80,2,0,1
73fce3d2,c08a1bf5,1571055326,1571055326,2.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571055401,1571055402,0.999012947,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571055407,1571055407,2.12E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055416,1571055416,1.50E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055421,1571055421,9.06E-06,2,40,40,40,80,0,80,2,0,1
c08a1bf5,c08a1bf5,1571055430,1571055430,0.000466108,16,33,102,57,912,0,912,16,0,1
c08a1bf5,d5a41c16,1571055430,1571055430,1.88E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571055447,1571055447,2.41E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055463,1571055463,4.22E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055471,1571055471,2.50E-05,2,40,40,40,80,0,80,2,0,1
d5a41c16,c08a1bf5,1571055478,1571055478,1.69E-05,2,43,43,43,86,0,86,2,0,1
f5df90f1,c08a1bf5,1571055479,1571055479,1.22E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,a4b0d2cc,1571055510,1571055510,7.15E-06,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571055508,1571055510,1.999773979,8,40,40,40,320,0,320,8,0,1
f5df90f1,c08a1bf5,1571055510,1571055510,0.000839949,4,40,40,40,160,0,160,4,0,1
c08a1bf5,3c132b44,1571055520,1571055520,1.79E-05,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571055519,1571055519,2.29E-05,2,43,43,43,86,0,86,2,0,1
3c132b44,c08a1bf5,1571055563,1571055563,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,73fce3d2,1571055564,1571055564,1.81E-05,2,36,36,36,72,0,72,2,0,1
c08a1bf5,f5df90f1,1571055563,1571055564,0.999686003,4,36,43,39.5,72,86,158,2,2,1
3c132b44,c08a1bf5,1571055569,1571055569,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,1ba29f32,1571055569,1571055569,6.91E-06,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571055581,1571055581,2.31E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055587,1571055587,1.22E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055590,1571055590,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055599,1571055599,1.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571055614,1571055614,2.41E-05,2,43,43,43,86,0,86,2,0,1
73fce3d2,c08a1bf5,1571055621,1571055621,1.12E-05,2,43,43,43,86,0,86,2,0,1
f5df90f1,c08a1bf5,1571055649,1571055649,2.60E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055661,1571055662,0.999018908,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055663,1571055663,4.79E-05,2,40,40,40,80,0,80,2,0,1
3c132b44,c08a1bf5,1571055708,1571055708,2.50E-05,2,40,40,40,80,0,80,2,0,1
3c132b44,c08a1bf5,1571055711,1571055711,2.29E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055717,1571055717,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055727,1571055727,8.11E-06,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055752,1571055752,1.22E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055755,1571055755,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055764,1571055765,0.999880075,4,40,40,40,160,0,160,4,0,1
f5df90f1,c08a1bf5,1571055774,1571055774,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055803,1571055803,1.19E-05,2,40,40,40,80,0,80,2,0,1
3c132b44,c08a1bf5,1571055804,1571055804,2.31E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055808,1571055808,1.22E-05,2,40,40,40,80,0,80,2,0,1
3c132b44,c08a1bf5,1571055815,1571055815,1.19E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055817,1571055817,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055822,1571055822,1.19E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055823,1571055823,1.19E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055840,1571055840,2.50E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055854,1571055854,1.19E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055885,1571055886,1.000736952,10,40,40,40,400,0,400,10,0,1
f5df90f1,c08a1bf5,1571055888,1571055888,1.00E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055902,1571055902,2.38E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055912,1571055912,2.41E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055917,1571055917,1.60E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055920,1571055920,1.19E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055936,1571055936,2.31E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055950,1571055950,9.06E-06,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055965,1571055965,1.19E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055972,1571055972,2.10E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571055981,1571055981,2.50E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571055992,1571055992,2.41E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571056007,1571056007,1.19E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571056011,1571056011,1.31E-05,2,40,40,40,80,0,80,2,0,1
a4b0d2cc,c08a1bf5,1571056016,1571056016,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056034,1571056034,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056046,1571056046,2.91E-05,4,36,40,38,80,72,152,2,2,1
1ba29f32,c08a1bf5,1571056052,1571056052,0.000234127,8,36,40,38.5,236,72,308,6,2,1
1ba29f32,c08a1bf5,1571056060,1571056060,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056070,1571056070,1.91E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056096,1571056096,0.000577927,4,40,40,40,160,0,160,4,0,1
1ba29f32,c08a1bf5,1571056105,1571056105,2.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056122,1571056122,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056127,1571056127,1.10E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056133,1571056133,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056138,1571056138,3.79E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056148,1571056148,1.69E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056153,1571056153,2.00E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,73fce3d2,1571056172,1571056173,0.999011993,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056211,1571056211,1.41E-05,2,40,40,40,80,0,80,2,0,1
73fce3d2,c08a1bf5,1571056212,1571056212,9.06E-06,2,39,39,39,78,0,78,2,0,1
c08a1bf5,1ba29f32,1571056216,1571056216,0.00062108,6,36,43,39.66666667,72,166,238,2,4,1
c08a1bf5,c08a1bf5,1571056215,1571056216,0.999503136,16,33,102,57,912,0,912,16,0,1
1ba29f32,c08a1bf5,1571056229,1571056229,2.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056247,1571056247,7.87E-06,2,40,40,40,80,0,80,2,0,1
c08a1bf5,73fce3d2,1571056247,1571056247,1.10E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056264,1571056264,1.60E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056269,1571056269,2.10E-05,2,40,40,40,80,0,80,2,0,1
73fce3d2,c08a1bf5,1571056270,1571056270,1.69E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,f5df90f1,1571056271,1571056271,1.00E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056282,1571056282,2.38E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056287,1571056287,2.38E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056291,1571056291,2.38E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056296,1571056296,2.29E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571056302,1571056302,1.72E-05,2,43,43,43,86,0,86,2,0,1
1ba29f32,c08a1bf5,1571056303,1571056303,1.19E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,3c132b44,1571056303,1571056303,1.79E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056308,1571056308,2.29E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,a4b0d2cc,1571056332,1571056332,2.29E-05,2,36,36,36,72,0,72,2,0,1
3c132b44,c08a1bf5,1571056346,1571056346,2.00E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,a4b0d2cc,1571056347,1571056347,1.79E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056362,1571056362,2.12E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056367,1571056367,2.41E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,d5a41c16,1571056371,1571056371,7.87E-06,2,36,36,36,72,0,72,2,0,1
a4b0d2cc,c08a1bf5,1571056371,1571056371,8.01E-05,4,39,43,41,164,0,164,4,0,1
d5a41c16,c08a1bf5,1571056422,1571056422,2.10E-05,2,43,43,43,86,0,86,2,0,1
c08a1bf5,d5a41c16,1571056491,1571056491,2.19E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056534,1571056534,2.60E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056539,1571056539,1.19E-05,2,40,40,40,80,0,80,2,0,1
d5a41c16,c08a1bf5,1571056540,1571056540,1.19E-05,2,39,39,39,78,0,78,2,0,1
1ba29f32,c08a1bf5,1571056570,1571056570,1.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056575,1571056575,2.29E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,3c132b44,1571056661,1571056661,1.10E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571056674,1571056674,1.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056679,1571056679,1.91E-05,2,40,40,40,80,0,80,2,0,1
3c132b44,c08a1bf5,1571056701,1571056701,2.29E-05,2,39,39,39,78,0,78,2,0,1
1ba29f32,c08a1bf5,1571056704,1571056704,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056709,1571056710,0.999847889,4,40,40,40,160,0,160,4,0,1
1ba29f32,c08a1bf5,1571056720,1571056720,1.88E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056731,1571056731,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056737,1571056737,2.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056767,1571056767,1.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056772,1571056772,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056788,1571056788,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056793,1571056793,0.000810862,4,40,40,40,160,0,160,4,0,1
1ba29f32,c08a1bf5,1571056798,1571056798,2.38E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,f5df90f1,1571056821,1571056821,2.22E-05,2,36,36,36,72,0,72,2,0,1
f5df90f1,c08a1bf5,1571056833,1571056833,1.29E-05,2,39,39,39,78,0,78,2,0,1
f5df90f1,c08a1bf5,1571056907,1571056907,1.10E-05,2,40,40,40,80,0,80,2,0,1
f5df90f1,c08a1bf5,1571056912,1571056912,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056914,1571056914,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056919,1571056919,2.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056923,1571056923,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056928,1571056928,1.10E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571056987,1571056987,2.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571057017,1571057018,0.999856949,6,40,40,40,240,0,240,6,0,1
1ba29f32,c08a1bf5,1571057024,1571057024,1.19E-05,2,40,40,40,80,0,80,2,0,1
c08a1bf5,c08a1bf5,1571057023,1571057024,0.999496937,16,33,102,57,912,0,912,16,0,1
c08a1bf5,d5a41c16,1571057024,1571057024,1.91E-05,2,36,36,36,72,0,72,2,0,1
1ba29f32,c08a1bf5,1571057029,1571057029,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571057043,1571057043,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1571057054,1571057054,1.19E-05,2,40,40,40,80,0,80,2,0,1
d5a41c16,c08a1bf5,1571057071,1571057071,1.10E-05,2,43,43,43,86,0,86,2,0,1
